i,j,x,y,old,new
1802,442,-0.94293725,4.011484,5,1
1802,443,-0.9447057,4.0124183,5,1
1802,444,-0.94647425,4.013352,5,1
1802,445,-0.94824266,4.014286,5,1
1802,446,-0.9500112,4.01522,5,1
1802,447,-0.95177966,4.0161543,5,1
1802,448,-0.95354813,4.0170884,5,1
1802,449,-0.9553166,4.0180225,5,1
1802,450,-0.957085,4.0189567,5,1
1802,451,-0.95885354,4.019891,5,1
1802,452,-0.960622,4.0208244,5,1
1802,1420,-2.672503,4.9249964,5,3
1802,1922,-3.560276,5.393895,3,5
1803,438,-0.9359529,4.0097446,5,1
1803,439,-0.9377214,4.010679,5,1
1803,440,-0.93948984,4.011613,5,1
1803,441,-0.9412583,4.012547,5,1
1803,442,-0.9430268,4.013481,5,1
1803,443,-0.94479525,4.0144153,5,1
1803,444,-0.9465637,4.015349,5,1
1803,445,-0.9483322,4.016283,5,1
1803,446,-0.95010066,4.017217,5,1
1803,447,-0.95186913,4.0181513,5,1
1803,448,-0.9536376,4.0190854,5,1
1803,449,-0.95540607,4.0200195,5,1
1803,1420,-2.6725926,4.9269934,5,1
1803,1921,-3.558597,5.394958,3,5
1804,436,-0.9325055,4.0098734,5,1
1804,437,-0.9342739,4.0108075,5,1
1804,438,-0.93604237,4.0117416,5,1
1804,439,-0.93781084,4.012676,5,1
1804,440,-0.9395793,4.01361,5,1
1804,441,-0.94134784,4.014544,5,1
1804,442,-0.94311625,4.015478,5,1
1804,443,-0.9448847,4.0164123,5,1
1804,444,-0.94665325,4.017346,5,1
1804,445,-0.94842166,4.01828,5,1
1804,446,-0.9501902,4.019214,5,1
1804,447,-0.95195866,4.0201483,5,1
1804,1419,-2.6709135,4.9280562,5,3
1805,435,-0.9308264,4.0109367,5,1
1805,436,-0.93259495,4.0118704,5,1
1805,437,-0.93436337,4.0128045,5,1
1805,438,-0.93613183,4.0137386,5,1
1805,439,-0.9379003,4.0146728,5,1
1805,440,-0.9396688,4.015607,5,1
1805,441,-0.9414373,4.016541,5,1
1805,442,-0.9432057,4.017475,5,1
1805,443,-0.9449742,4.0184093,5,1
1805,444,-0.9467427,4.019343,5,1
1805,445,-0.9485111,4.020277,5,1
1805,1419,-2.6710029,4.930053,5,1
1805,1920,-3.5570073,5.398018,3,5
1806,435,-0.93091595,4.0129337,5,1
1806,436,-0.9326845,4.0138674,5,1
1806,437,-0.9344529,4.0148015,5,1
1806,438,-0.93622136,4.0157356,5,1
1806,439,-0.93798983,4.0166698,5,1
1806,440,-0.9397583,4.017604,5,1
1806,441,-0.94152683,4.018538,5,1
1806,442,-0.94329524,4.019472,5,1
1806,1418,-2.6693242,4.931116,5,3
1806,1903,-3.527033,5.384136,1,5
1807,434,-0.92923695,4.0139966,5,1
1807,435,-0.9310054,4.0149307,5,1
1807,436,-0.93277395,4.0158644,5,1
1807,437,-0.93454236,4.0167985,5,1
1807,438,-0.9363108,4.0177326,5,1
1807,439,-0.9380793,4.0186667,5,1
1807,440,-0.93984777,4.019601,5,1
1807,1418,-2.6694136,4.933113,5,1
1807,1919,-3.555418,5.401078,3,5
1808,434,-0.9293265,4.0159936,5,1
1808,435,-0.93109494,4.0169277,5,1
1808,436,-0.9328635,4.017862,5,1
1808,437,-0.9346319,4.018796,5,1
1808,438,-0.93640035,4.01973,5,1
1808,1417,-2.6677344,4.9341764,5,3
1808,1902,-3.5254433,5.387196,1,5
1809,433,-0.9276475,4.0170565,5,1
1809,434,-0.92941594,4.0179906,5,1
1809,435,-0.9311844,4.0189247,5,1
1809,1417,-2.667824,4.9361734,5,1
1809,1902,-3.525533,5.389193,1,5
1809,1918,-3.5538287,5.404138,3,5
1810,433,-0.927737,4.0190535,5,1
1810,434,-0.92950547,4.0199876,5,1
1810,1416,-2.6661448,4.9372363,5,3
1810,1901,-3.523854,5.390256,1,5
1810,1902,-3.5256224,5.39119,1,5
1811,432,-0.926058,4.0201163,5,1
1811,433,-0.92782646,4.0210505,5,1
1811,1416,-2.6662345,4.939233,5,1
1811,1901,-3.5239437,5.392253,1,5
1811,1917,-3.5522392,5.407198,3,5
1812,432,-0.9261475,4.022114,5,1
1812,433,-0.927916,4.0230474,5,1
1812,1415,-2.6645555,4.940296,5,3
1812,1900,-3.5222645,5.393316,1,5
1812,1901,-3.524033,5.39425,1,5
1813,431,-0.9244685,4.0231767,5,1
1813,432,-0.926237,4.024111,5,1
1813,1415,-2.664645,4.942293,5,1
1813,1900,-3.522354,5.395313,1,5
1813,1916,-3.5506496,5.410258,3,5
1814,431,-0.92455804,4.0251737,5,1
1814,432,-0.9263265,4.026108,5,1
1814,1414,-2.662966,4.943356,5,3
1814,1899,-3.5206752,5.3963757,1,5
1814,1900,-3.5224435,5.39731,1,5
1815,430,-0.9228791,4.0262365,5,1
1815,431,-0.92464757,4.0271707,5,1
1815,1414,-2.6630554,4.945353,5,1
1815,1899,-3.5207646,5.398373,1,5
1815,1915,-3.54906,5.413318,3,5
1816,430,-0.92296857,4.0282335,5,1
1816,431,-0.92473704,4.0291677,5,1
1816,1413,-2.6613765,4.946416,5,3
1816,1898,-3.5190856,5.399436,1,5
1816,1899,-3.520854,5.4003696,1,5
1817,429,-0.92128956,4.0292964,5,1
1817,430,-0.92305803,4.0302305,5,1
1817,1413,-2.6614661,4.948413,5,1
1817,1898,-3.5191753,5.401433,1,5
1817,1914,-3.5474706,5.416378,3,5
1818,429,-0.9213791,4.0312934,5,1
1818,430,-0.92314756,4.0322275,5,1
1818,1412,-2.6597872,4.949476,5,3
1818,1897,-3.517496,5.402496,1,5
1818,1898,-3.5192647,5.40343,1,5
1819,428,-0.91970015,4.0323563,5,1
1819,429,-0.9214686,4.0332904,5,1
1819,1412,-2.6598768,4.951473,5,1
1819,1897,-3.5175858,5.404493,1,5
1819,1913,-3.5458813,5.419438,3,5
1820,428,-0.9197896,4.0343533,5,1
1820,429,-0.9215581,4.0352874,5,1
1820,1411,-2.6581976,4.952536,5,3
1820,1896,-3.5159066,5.4055557,1,5
1820,1897,-3.5176752,5.40649,1,5
1821,427,-0.9181106,4.0354166,5,1
1821,428,-0.9198791,4.0363503,5,1
1821,1410,-2.6565185,4.953599,5,3
1821,1411,-2.658287,4.954533,5,1
1821,1896,-3.515996,5.4075527,1,5
1821,1912,-3.5442915,5.4224977,3,5
1822,427,-0.91820014,4.0374136,5,1
1822,428,-0.9199686,4.0383472,5,1
1822,1410,-2.656608,4.955596,5,3
1822,1895,-3.514317,5.408616,1,5
1822,1896,-3.5160856,5.4095497,1,5
1822,1911,-3.5426128,5.423561,3,5
1823,426,-0.9165211,4.0384765,5,1
1823,427,-0.9182896,4.0394106,5,1
1823,1409,-2.6549292,4.956659,5,3
1823,1410,-2.6566975,4.957593,5,1
1823,1895,-3.5144064,5.410613,1,5
1823,1911,-3.5427022,5.425558,3,5
1824,426,-0.9166106,4.0404735,5,1
1824,427,-0.9183791,4.0414076,5,1
1824,1409,-2.6550186,4.958656,5,3
1824,1894,-3.5127275,5.411676,1,5
1824,1895,-3.5144958,5.41261,1,5
1824,1910,-3.5410233,5.426621,3,5
1825,425,-0.91493165,4.0415363,5,1
1825,426,-0.9167001,4.0424705,5,1
1825,1408,-2.6533396,4.9597187,5,3
1825,1409,-2.6551082,4.960653,5,1
1825,1894,-3.5128171,5.413673,1,5
1825,1910,-3.541113,5.428618,3,5
1826,425,-0.9150212,4.0435333,5,1
1826,1408,-2.653429,4.961716,5,3
1826,1893,-3.5111382,5.414736,1,5
1826,1894,-3.5129066,5.41567,1,5
1826,1909,-3.5394337,5.429681,3,5
1827,424,-0.9133422,4.044596,5,1
1827,425,-0.91511065,4.0455303,5,1
1827,1407,-2.6517503,4.962779,5,3
1827,1408,-2.6535187,4.9637127,5,1
1827,1893,-3.5112278,5.416733,1,5
1827,1909,-3.5395234,5.431678,3,5
1828,424,-0.9134317,4.046593,5,1
1828,1407,-2.6518397,4.964776,5,3
1828,1892,-3.5095487,5.4177957,1,5
1828,1893,-3.5113173,5.41873,1,5
1828,1908,-3.5378442,5.4327407,3,5
1829,423,-0.9117527,4.0476565,5,1
1829,424,-0.9135212,4.0485907,5,1
1829,1406,-2.6501608,4.965839,5,3
1829,1407,-2.6519291,4.966773,5,1
1829,1892,-3.509638,5.4197927,1,5
1829,1908,-3.5379336,5.4347377,3,5
1830,423,-0.9118422,4.0496535,5,1
1830,1406,-2.6502504,4.967836,5,3
1830,1891,-3.5079594,5.4208555,1,5
1830,1892,-3.5097277,5.4217896,1,5
1830,1907,-3.536255,5.4358006,3,5
1831,422,-0.9101633,4.0507164,5,1
1831,423,-0.91193175,4.0516505,5,1
1831,1405,-2.6485713,4.968899,5,3
1831,1406,-2.6503398,4.969833,5,1
1831,1891,-3.5080488,5.4228525,1,5
1831,1907,-3.5363443,5.4377975,3,5
1832,422,-0.91025275,4.0527134,5,1
1832,1405,-2.6486607,4.970896,5,3
1832,1890,-3.5063696,5.423916,1,5
1832,1891,-3.5081382,5.4248495,1,5
1832,1906,-3.534665,5.438861,3,5
1833,421,-0.9085737,4.0537763,5,1
1833,422,-0.9103422,4.0547104,5,1
1833,1404,-2.646982,4.9719586,5,3
1833,1405,-2.6487503,4.9728928,5,1
1833,1890,-3.5064592,5.425913,1,5
1833,1906,-3.5347548,5.440858,3,5
1834,421,-0.9086632,4.0557733,5,1
1834,1404,-2.6470714,4.9739556,5,3
1834,1889,-3.50478,5.4269757,1,5
1834,1890,-3.5065486,5.42791,1,5
1834,1905,-3.5330758,5.4419208,3,5
1835,420,-0.9069843,4.056836,5,1
1835,421,-0.9087527,4.0577703,5,1
1835,1403,-2.6453924,4.9750185,5,3
1835,1404,-2.647161,4.9759526,5,1
1835,1889,-3.5048697,5.4289727,1,5
1835,1905,-3.5331655,5.4439178,3,5
1836,420,-0.9070738,4.0588336,5,1
1836,1403,-2.6454818,4.977016,5,3
1836,1888,-3.5031908,5.4300356,1,5
1836,1889,-3.504959,5.4309697,1,5
1836,1904,-3.5314865,5.4449806,3,5
1837,419,-0.9053948,4.0598965,5,1
1837,420,-0.90716326,4.0608306,5,1
1837,1402,-2.6438026,4.978079,5,3
1837,1403,-2.6455712,4.979013,5,1
1837,1888,-3.5032802,5.4320326,1,5
1837,1904,-3.531576,5.4469776,3,5
1838,419,-0.90548426,4.061893,5,1
1838,1402,-2.6438923,4.980076,5,3
1838,1887,-3.5016015,5.4330955,1,5
1838,1888,-3.5033698,5.4340296,1,5
1838,1903,-3.529897,5.4480405,3,5
1839,418,-0.90380526,4.062956,5,1
1839,419,-0.9055737,4.06389,5,1
1839,1401,-2.6422133,4.9811387,5,3
1839,1402,-2.6439817,4.982073,5,1
1839,1887,-3.5016909,5.4350924,1,5
1839,1903,-3.5299864,5.4500375,3,5
1840,418,-0.9038948,4.0649533,5,1
1840,1401,-2.6423028,4.9831357,5,3
1840,1886,-3.5000117,5.436156,1,5
1840,1887,-3.5017803,5.43709,1,5
1840,1902,-3.5283072,5.451101,3,5
1841,417,-0.90221584,4.066016,5,1
1841,418,-0.9039843,4.0669503,5,1
1841,1400,-2.6406238,4.9841986,5,3
1841,1886,-3.5001013,5.438153,1,5
1841,1902,-3.5283968,5.453098,3,5
1842,417,-0.90230536,4.068013,5,1
1842,1400,-2.6407132,4.9861956,5,3
1842,1885,-3.4984224,5.4392157,1,5
1842,1886,-3.5001907,5.44015,1,5
1842,1901,-3.526718,5.4541607,3,5
1843,416,-0.9006263,4.0690765,5,1
1843,417,-0.9023949,4.07001,5,1
1843,1399,-2.6390345,4.987259,5,3
1843,1885,-3.498512,5.4412127,1,5
1843,1901,-3.5268075,5.4561577,3,5
1844,416,-0.9007158,4.071073,5,1
1844,1399,-2.639124,4.989256,5,3
1844,1884,-3.496833,5.4422755,1,5
1844,1885,-3.4986014,5.4432096,1,5
1844,1900,-3.5251284,5.4572206,3,5
1845,415,-0.8990368,4.072136,5,1
1845,416,-0.9008053,4.07307,5,1
1845,1398,-2.637445,4.9903183,5,3
1845,1884,-3.4969225,5.4442725,1,5
1845,1900,-3.5252178,5.4592175,3,5
1846,415,-0.89912635,4.074133,5,1
1846,1397,-2.6357658,4.9913816,5,3
1846,1398,-2.6375346,4.9923153,5,3
1846,1883,-3.4952433,5.4453354,1,5
1846,1884,-3.4970121,5.4462695,1,5
1846,1899,-3.523539,5.4602804,3,5
1847,414,-0.89744735,4.0751963,5,1
1847,415,-0.8992158,4.0761304,5,1
1847,1397,-2.6358552,4.9933786,5,3
1847,1883,-3.4953327,5.4473324,1,5
1847,1898,-3.5218601,5.461344,3,5
1847,1899,-3.5236285,5.4622774,3,5
1848,414,-0.8975369,4.0771933,5,1
1848,1396,-2.6341763,4.9944415,5,3
1848,1397,-2.6359448,4.9953756,5,3
1848,1882,-3.4936538,5.4483957,1,5
1848,1883,-3.4954224,5.4493294,1,5
1848,1898,-3.5219498,5.4633408,3,5
1849,413,-0.8958579,4.0782557,5,1
1849,414,-0.89762634,4.07919,5,1
1849,1396,-2.634266,4.9964385,5,3
1849,1882,-3.4937434,5.4503922,1,5
1849,1897,-3.5202706,5.464403,3,5
1849,1898,-3.5220392,5.4653373,3,5
1850,413,-0.8959474,4.080253,5,1
1850,1395,-2.632587,4.9975014,5,3
1850,1396,-2.6343553,4.9984355,5,3
1850,1881,-3.4920645,5.4514556,1,5
1850,1882,-3.4938328,5.4523897,1,5
1850,1897,-3.52036,5.4664006,3,5
1851,412,-0.8942685,4.081316,5,1
1851,413,-0.89603686,4.08225,5,1
1851,1395,-2.6326766,4.9994984,5,3
1851,1881,-3.4921541,5.4534526,1,5
1851,1896,-3.518681,5.4674635,3,5
1851,1897,-3.5204496,5.4683976,3,5
1852,411,-0.89258945,4.082379,5,3
1852,412,-0.894358,4.083313,5,1
1852,1394,-2.6309974,5.0005617,5,3
1852,1395,-2.632766,5.0014954,5,3
1852,1880,-3.490475,5.4545155,1,5
1852,1881,-3.4922435,5.4554496,1,5
1852,1896,-3.5187705,5.4694605,3,5
1853,411,-0.892679,4.0843763,5,1
1853,412,-0.89444745,4.0853105,5,1
1853,1394,-2.6310868,5.0025587,5,3
1853,1880,-3.4905643,5.4565125,1,5
1853,1895,-3.5170913,5.470524,3,5
1853,1896,-3.5188599,5.4714575,3,5
1854,410,-0.891,4.085439,5,3
1854,411,-0.89276844,4.0863733,5,1
1854,1393,-2.6294081,5.0036216,5,3
1854,1394,-2.6311765,5.0045557,5,3
1854,1879,-3.4888856,5.457576,1,5
1854,1880,-3.490654,5.4585094,1,5
1854,1895,-3.517181,5.472521,3,5
1855,410,-0.89108944,4.0874357,5,1
1855,411,-0.8928579,4.08837,5,1
1855,1393,-2.6294975,5.0056186,5,3
1855,1879,-3.488975,5.4595723,1,5
1855,1894,-3.515502,5.473583,3,5
1855,1895,-3.5172703,5.4745173,3,5
1856,409,-0.8894105,4.088499,5,3
1856,410,-0.89117897,4.0894327,5,1
1856,1392,-2.6278186,5.0066814,5,3
1856,1393,-2.629587,5.0076156,5,3
1856,1878,-3.4872959,5.460635,1,5
1856,1879,-3.4890645,5.4615693,1,5
1856,1894,-3.5155914,5.47558,3,5
1857,409,-0.8895,4.090496,5,1
1857,410,-0.8912685,4.09143,5,1
1857,910,-1.7755046,4.5584607,3,5
1857,1392,-2.6279082,5.0086784,5,3
1857,1878,-3.4873855,5.4626327,1,5
1857,1893,-3.5139127,5.4766436,3,5
1857,1894,-3.515681,5.4775777,3,5
1858,408,-0.887821,4.091559,5,3
1858,409,-0.8895895,4.092493,5,1
1858,1391,-2.626229,5.009742,5,3
1858,1392,-2.6279976,5.0106754,5,3
1858,1877,-3.4857063,5.4636955,1,5
1858,1878,-3.487475,5.4646297,1,5
1858,1893,-3.514002,5.4786406,3,5
1859,408,-0.8879105,4.093556,5,1
1859,409,-0.88967896,4.09449,5,1
1859,909,-1.773915,4.561521,3,5
1859,1391,-2.6263187,5.011739,5,3
1859,1877,-3.485796,5.4656925,1,5
1859,1892,-3.5123231,5.4797034,3,5
1859,1893,-3.5140917,5.4806376,3,5
1860,407,-0.88623154,4.094619,5,3
1860,408,-0.888,4.095553,5,1
1860,1390,-2.6246395,5.012801,5,3
1860,1391,-2.626408,5.013736,5,3
1860,1876,-3.484117,5.4667554,1,5
1860,1877,-3.4858854,5.4676895,1,5
1860,1892,-3.5124125,5.4817004,3,5
1861,407,-0.886321,4.096616,5,1
1861,408,-0.8880895,4.09755,5,1
1861,908,-1.7723256,4.564581,3,5
1861,1390,-2.624729,5.014798,5,3
1861,1876,-3.4842064,5.4687524,1,5
1861,1891,-3.5107336,5.4827633,3,5
1861,1892,-3.512502,5.4836974,3,5
1862,406,-0.88464206,4.0976787,5,3
1862,407,-0.88641053,4.098613,5,1
1862,1389,-2.6230502,5.0158615,5,3
1862,1390,-2.6248186,5.016795,5,3
1862,1875,-3.4825275,5.4698153,1,5
1862,1876,-3.484296,5.4707494,1,5
1862,1891,-3.5108232,5.4847603,3,5
1863,406,-0.88473153,4.0996757,5,1
1863,407,-0.8865,4.10061,5,1
1863,907,-1.7707361,4.567641,3,5
1863,1389,-2.6231396,5.0178585,5,3
1863,1875,-3.482617,5.4718122,1,5
1863,1890,-3.509144,5.485823,3,5
1863,1891,-3.5109127,5.4867573,3,5
1864,405,-0.8830526,4.100739,5,3
1864,406,-0.88482106,4.101673,5,1
1864,1388,-2.6214604,5.0189214,5,3
1864,1389,-2.623229,5.0198555,5,3
1864,1874,-3.480938,5.4728756,1,5
1864,1875,-3.4827065,5.4738092,1,5
1864,1890,-3.5092335,5.4878206,3,5
1865,405,-0.8831421,4.102736,5,1
1865,406,-0.8849106,4.10367,5,1
1865,906,-1.7691467,4.5707006,3,5
1865,1388,-2.62155,5.0209184,5,3
1865,1874,-3.4810276,5.4748726,1,5
1865,1889,-3.5075545,5.4888835,3,5
1865,1890,-3.5093231,5.4898176,3,5
1866,404,-0.8814631,4.103799,5,3
1866,405,-0.8832316,4.104733,5,1
1866,1387,-2.6198711,5.0219812,5,3
1866,1388,-2.6216395,5.0229154,5,3
1866,1873,-3.4793487,5.475935,1,5
1866,1874,-3.481117,5.476869,1,5
1866,1889,-3.507644,5.49088,3,5
1867,404,-0.8815526,4.105796,5,1
1867,405,-0.88332105,4.10673,5,1
1867,905,-1.7675571,4.573761,3,5
1867,1387,-2.6199608,5.023978,5,3
1867,1873,-3.4794383,5.4779325,1,5
1867,1888,-3.5059652,5.4919434,3,5
1867,1889,-3.5077336,5.4928775,3,5
1868,403,-0.87987363,4.1068587,5,3
1868,404,-0.8816421,4.107793,5,1
1868,1386,-2.6182818,5.0250416,5,3
1868,1387,-2.6200502,5.025975,5,3
1868,1872,-3.4777591,5.4789953,1,5
1868,1873,-3.4795277,5.4799294,1,5
1868,1888,-3.5060546,5.4939404,3,5
1869,403,-0.87996316,4.1088557,5,1
1869,404,-0.8817316,4.10979,5,1
1869,904,-1.7659677,4.576821,3,5
1869,1386,-2.6183712,5.0270386,5,3
1869,1872,-3.4778485,5.4809923,1,5
1869,1887,-3.5043757,5.495003,3,5
1869,1888,-3.506144,5.4959373,3,5
1870,402,-0.8782841,4.1099186,5,3
1870,403,-0.8800526,4.1108527,5,1
1870,1385,-2.6166923,5.0281014,5,3
1870,1386,-2.618461,5.0290356,5,3
1870,1871,-3.4761698,5.482055,1,5
1870,1872,-3.4779382,5.4829893,1,5
1870,1887,-3.5044653,5.497,3,5
1871,402,-0.87837356,4.1119156,5,1
1871,403,-0.8801421,4.1128497,5,1
1871,903,-1.7643781,4.5798807,3,5
1871,1385,-2.6167817,5.0300984,5,3
1871,1871,-3.4762592,5.484052,1,5
1871,1886,-3.5027862,5.498063,3,5
1871,1887,-3.5045547,5.498997,3,5
1872,401,-0.8766947,4.112979,5,3
1872,402,-0.8784631,4.1139126,5,1
1872,1384,-2.6151028,5.0311613,5,3
1872,1385,-2.6168714,5.0320954,5,3
1872,1870,-3.4745803,5.485115,1,5
1872,1871,-3.4763489,5.486049,1,5
1872,1886,-3.5028758,5.50006,3,5
1873,401,-0.8767842,4.114976,5,1
1873,402,-0.87855256,4.1159096,5,1
1873,902,-1.7627888,4.5829406,3,5
1873,1384,-2.6151922,5.0331583,5,3
1873,1870,-3.4746697,5.487112,1,5
1873,1885,-3.5011969,5.5011234,3,5
1873,1886,-3.5029652,5.502057,3,5
1874,400,-0.8751052,4.116039,5,3
1874,401,-0.8768737,4.116973,5,1
1874,1383,-2.613513,5.0342216,5,3
1874,1384,-2.6152816,5.0351553,5,3
1874,1869,-3.4729905,5.4881754,1,5
1874,1870,-3.474759,5.4891095,1,5
1874,1885,-3.5012863,5.5031204,3,5
1875,400,-0.87519467,4.118036,5,1
1875,401,-0.87696314,4.11897,5,1
1875,901,-1.7611992,4.586001,3,5
1875,1383,-2.6136026,5.0362186,5,3
1875,1869,-3.4730802,5.4901724,1,5
1875,1884,-3.4996076,5.5041833,3,5
1875,1885,-3.501376,5.5051174,3,5
1876,399,-0.8735157,4.1190987,5,3
1876,400,-0.8752842,4.120033,5,1
1876,1382,-2.6119237,5.037281,5,3
1876,1383,-2.613692,5.0382156,5,3
1876,1868,-3.4714012,5.4912353,1,5
1876,1869,-3.4731696,5.4921694,1,5
1876,1884,-3.499697,5.5061803,3,5
1877,399,-0.8736052,4.1210957,5,1
1877,400,-0.87537366,4.12203,5,1
1877,900,-1.7596097,4.5890603,3,5
1877,1382,-2.612013,5.039278,5,3
1877,1868,-3.4714906,5.493232,1,5
1877,1883,-3.4980175,5.507243,3,5
1877,1884,-3.4997864,5.508177,3,5
1878,398,-0.87192625,4.1221585,5,3
1878,399,-0.8736947,4.1230927,5,1
1878,1381,-2.6103344,5.0403414,5,3
1878,1382,-2.6121027,5.041275,5,3
1878,1867,-3.469812,5.494295,1,5
1878,1883,-3.4981072,5.50924,3,5
1879,398,-0.8720157,4.1241555,5,1
1879,899,-1.7580203,4.5921206,3,5
1879,1381,-2.6104238,5.0423384,5,3
1879,1867,-3.4699013,5.496292,1,5
1879,1882,-3.4964283,5.510303,3,5
1879,1883,-3.4981966,5.511237,3,5
1880,397,-0.8703367,4.125219,5,3
1880,398,-0.87210524,4.1261525,5,1
1880,1380,-2.6087446,5.0434012,5,3
1880,1381,-2.6105132,5.0443354,5,3
1880,1866,-3.4682221,5.497355,1,5
1880,1882,-3.4965177,5.5123,3,5
1881,397,-0.8704262,4.127216,5,1
1881,898,-1.7564309,4.5951805,3,5
1881,1380,-2.6088343,5.045398,5,3
1881,1866,-3.4683118,5.4993525,1,5
1881,1881,-3.494839,5.5133634,3,5
1881,1882,-3.4966073,5.5142975,3,5
1882,396,-0.8687473,4.1282787,5,3
1882,397,-0.8705157,4.129213,5,1
1882,1379,-2.6071553,5.046461,5,3
1882,1380,-2.6089237,5.047395,5,3
1882,1865,-3.4666328,5.500415,1,5
1882,1881,-3.4949284,5.51536,3,5
1883,396,-0.86883676,4.1302757,5,1
1883,897,-1.7548412,4.5982404,3,5
1883,1379,-2.607245,5.048458,5,3
1883,1865,-3.4667225,5.502412,1,5
1883,1880,-3.4932494,5.516423,3,5
1883,1881,-3.495018,5.517357,3,5
1884,395,-0.8671578,4.1313386,5,3
1884,396,-0.8689263,4.1322727,5,1
1884,1378,-2.6055658,5.049521,5,3
1884,1379,-2.6073344,5.050455,5,3
1884,1864,-3.4650433,5.503475,1,5
1884,1880,-3.4933388,5.51842,3,5
1885,395,-0.86724734,4.1333356,5,1
1885,896,-1.7532519,4.6013007,3,5
1885,1378,-2.6056552,5.0515184,5,3
1885,1864,-3.4651327,5.505472,1,5
1885,1879,-3.4916599,5.519483,3,5
1885,1880,-3.4934282,5.520417,3,5
1886,394,-0.8655683,4.1343985,5,3
1886,395,-0.8673368,4.1353326,5,1
1886,1377,-2.6039762,5.0525813,5,3
1886,1378,-2.6057448,5.0535154,5,3
1886,1863,-3.4634538,5.506535,1,5
1886,1879,-3.4917495,5.52148,3,5
1887,394,-0.8656578,4.1363955,5,1
1887,895,-1.7516624,4.6043606,3,5
1887,1377,-2.6040657,5.0545783,5,3
1887,1863,-3.4635432,5.508532,1,5
1887,1878,-3.4900703,5.522543,3,5
1887,1879,-3.491839,5.523477,3,5
1888,393,-0.86397886,4.137459,5,3
1888,394,-0.8657473,4.1383924,5,1
1888,1376,-2.602387,5.055641,5,3
1888,1377,-2.604155,5.0565753,5,3
1888,1862,-3.4618645,5.509595,1,5
1888,1878,-3.49016,5.52454,3,5
1889,393,-0.8640684,4.139456,5,1
1889,894,-1.750073,4.6074204,3,5
1889,1376,-2.6024764,5.057638,5,3
1889,1862,-3.4619539,5.511592,1,5
1889,1877,-3.4884808,5.5256033,3,5
1889,1878,-3.4902494,5.526537,3,5
1890,392,-0.8623893,4.1405187,5,3
1890,393,-0.86415786,4.141453,5,1
1890,1375,-2.6007974,5.058701,5,3
1890,1376,-2.6025658,5.059635,5,3
1890,1861,-3.4602747,5.5126553,1,5
1890,1877,-3.4885702,5.5276003,3,5
1891,392,-0.86247885,4.1425157,5,1
1891,893,-1.7484833,4.6104803,3,5
1891,1375,-2.600887,5.060698,5,3
1891,1861,-3.4603643,5.5146523,1,5
1891,1876,-3.4868915,5.5286627,3,5
1891,1877,-3.4886599,5.5295973,3,5
1892,391,-0.86079985,4.1435785,5,3
1892,392,-0.8625683,4.1445127,5,1
1892,1374,-2.5992079,5.0617614,5,3
1892,1375,-2.6009765,5.0626955,5,3
1892,1860,-3.4586854,5.515715,1,5
1892,1876,-3.486981,5.53066,3,5
1893,391,-0.8608893,4.1455755,5,1
1893,892,-1.746894,4.61354,3,5
1893,1374,-2.5992973,5.063758,5,3
1893,1860,-3.4587748,5.5177116,1,5
1893,1875,-3.4853017,5.531723,3,5
1893,1876,-3.4870703,5.5326567,3,5
1894,390,-0.8592104,4.1466384,5,3
1894,391,-0.86097884,4.1475725,5,1
1894,1373,-2.5976186,5.064821,5,3
1894,1374,-2.599387,5.065755,5,3
1894,1859,-3.457096,5.518775,1,5
1894,1875,-3.4853914,5.53372,3,5
1895,390,-0.8592999,4.1486354,5,1
1895,891,-1.7453045,4.6166005,3,5
1895,1373,-2.597708,5.066818,5,3
1895,1859,-3.4571855,5.520772,1,5
1895,1874,-3.4837124,5.534783,3,5
1895,1875,-3.4854808,5.535717,3,5
1896,389,-0.8576209,4.1496987,5,3
1896,390,-0.85938936,4.1506324,5,1
1896,1372,-2.5960288,5.067881,5,3
1896,1373,-2.5977974,5.068815,5,3
1896,1858,-3.4555063,5.521835,1,5
1896,1874,-3.4838018,5.53678,3,5
1897,389,-0.85771036,4.1516957,5,1
1897,890,-1.7437149,4.6196604,3,5
1897,1372,-2.5961185,5.069878,5,3
1897,1873,-3.4821231,5.5378428,3,5
1897,1874,-3.4838915,5.538777,3,5
1898,388,-0.8560315,4.1527586,5,3
1898,389,-0.8577999,4.1536927,5,1
1898,1371,-2.5944393,5.070941,5,3
1898,1372,-2.5962079,5.071875,5,3
1898,1857,-3.4539168,5.5248947,1,5
1898,1873,-3.4822125,5.5398397,3,5
1899,388,-0.85612094,4.1547556,5,1
1899,889,-1.7421255,4.6227202,3,5
1899,1371,-2.594529,5.072938,5,3
1899,1872,-3.4805336,5.540903,3,5
1899,1873,-3.4823022,5.5418367,3,5
1900,387,-0.85444194,4.1558185,5,3
1900,1370,-2.59285,5.074001,5,3
1900,1371,-2.5946183,5.074935,5,3
1900,1856,-3.4523275,5.527955,1,5
1900,1872,-3.480623,5.5429,3,5
1901,387,-0.8545314,4.1578155,5,1
1901,888,-1.7405361,4.62578,3,5
1901,1370,-2.5929394,5.075998,5,3
1901,1871,-3.478944,5.543963,3,5
1901,1872,-3.4807124,5.544897,3,5
1902,386,-0.85285246,4.1588783,5,3
1902,1369,-2.5912607,5.077061,5,3
1902,1370,-2.593029,5.0779953,5,3
